Stats on top 100 results,,,,,,,,,,
keyword,count,average confidence,max confidence,Hits / 1430172,average confidence of top 10%,meaning,relevant,relative count,relative hits,sample weight
26.15.99,1,0.0535157734,0.0535157734,5591,0.2623761861,One sphere,,0.01,0.00390932,
20.05.07,1,0.06325,0.06325,1799,0.2623761861,"Plans, schematic drawings, diagrams, curves, outlines, graphics",,0.01,0.0012578907,
27.99.23,1,0.0565,0.0565,2427,0.2623761861,Letter “W”,,0.01,0.0016969987,
15.07.11,1,0.05555,0.05555,199,0.2623761861,Ball bearings and other bearings,,0.01,0.0001391441,
24.09.21,1,0.0728720766,0.0728720766,359,0.2623761861,Crowns with representations of animals or parts of animals' bodies,,0.01,0.0002510188,
16.01.07,1,0.080616761,0.080616761,130,0.2623761861,Computer mouses,,0.01,9.08981577041083E-005,
01.13.01,1,0.1016315864,0.1016315864,2989,0.2623761861,"Armillary spheres, planetaria, astronomic orbits, atomic models, molecular models",,0.01,0.0020899584,
05.07.11,1,0.134586988,0.134586988,676,0.2623761861,"Oranges, mandarines or tangerines, grapefruit",,0.01,0.0004726704,
26.11.25,1,0.084073646,0.084073646,3050,0.2623761861,Other lines or bands,,0.01,0.0021326106,
24.05.03,1,0.060827224,0.060827224,213,0.2623761861,One medal or coin with some other figurative element,,0.01,0.0001489331,
24.01.23,1,0.05269,0.05269,380,0.2623761861,Several shields,,0.01,0.0002657023,
24.05.07,1,0.0878,0.0878,520,0.2623761861,More than two medals or coins,,0.01,0.0003635926,
05.05.11,1,0.056375153,0.056375153,14,0.2623761861,Gentians,,0.01,0.000009789,
24.09.12,1,0.0728720766,0.0728720766,639,0.2623761861,Crowns with foliage dominant,,0.01,0.0004467994,
24.09.13,1,0.05773,0.05773,890,0.2623761861,Crowns surmounted with a cross.,,0.01,0.0006223028,
24.09.10,1,0.062656768,0.062656768,386,0.2623761861,Crowns having more than three triangular points,,0.01,0.0002698976,
03.04.11,1,0.1036,0.1036,767,0.2623761861,"Goats, sheep, moufflons, chamois",,0.01,0.0005362991,
24.03.02,1,0.0599210752,0.0599210752,1367,0.2623761861,"Seals or stamps attached or applied to a document, ribbon or other object",,0.01,0.0009558291,
24.01.15,1,0.0533,0.0533,2418,0.2623761861,Shields containing inscriptions,,0.01,0.0016907057,
24.01.18,1,0.0615040628,0.0615040628,1767,0.2623761861,Shields surmounted by figurative elements or inscriptions,,0.01,0.0012355157,
27.05,1,0.0608349511,0.0608349511,668,0.2623761861,LETTERS PRESENTING A SPECIAL FORM OF WRITING,,0.01,0.0004670767,
19.07.23,1,0.1123,0.1123,237,0.2623761861,Bottles or flasks with surface relief other than ribs,,0.01,0.0001657143,
18.03.21,1,0.087622348,0.087622348,545,0.2623761861,"Sails, portholes, oars",,0.01,0.000381073,
19.03.01,1,0.0894799454,0.0894799454,999,0.2623761861,"Small cylindrical or elliptical containers (such as tubes for pills or for lipsticks, pots for cosmetic cream, preserve tins, jars, cans)",,0.01,0.0006985174,
27.03.03,1,0.171390315,0.171390315,1891,0.2623761861,Letters or numerals representing an animal or a part of an animal's body,,0.01,0.0013222186,
26.11.98,1,0.084073646,0.084073646,6782,0.2623761861,More than three lines,,0.01,0.004742087,
26.01.12,1,0.08294,0.08294,394,0.2623761861,Circles containing one or more other geometrical figures (specify the content),,0.01,0.0002754913,
07.01.01,1,0.0556,0.0556,1221,0.2623761861,"Castles, fortresses, crenellated walls, palaces",,0.01,0.0008537435,
24.09.03,1,0.053971594,0.053971594,905,0.2623761861,Stylized or fanciful crowns,,0.01,0.000632791,
02.09.23,1,0.0736288242,0.0736288242,550,0.2623761861,Skulls,,0.01,0.0003845691,
09.01.10,1,0.053129059,0.053129059,807,0.2623761861,"Ribbons, bows",,0.01,0.0005642678,
02.01.08,1,0.053129059,0.053129059,2166,0.2623761861,"Acrobats, athletes, dancers, jugglers, nude men, men practising sports, men on bicycle, on motorcycle etc. (except 2.1.2, 2.1.12, 2.1.14, 2.1.20 and 2.1.21)",,0.01,0.0015145032,
02.05.08,1,0.134586988,0.134586988,207,0.2623761861,Children engaging in sport or playing,,0.01,0.0001447378,
25.01.06,1,0.062656768,0.062656768,5762,0.2623761861,"Banderoles, cartouches",,0.01,0.004028886,
01.15.15,1,0.07115,0.07115,6098,0.2623761861,Drops,,0.01,0.0042638228,
25.01.97,1,0.0878,0.0878,1924,0.2623761861,Labels in the form of an ellipse,,0.01,0.0013452927,
25.01.96,1,0.076974534,0.076974534,1238,0.2623761861,Labels in the form of a circle,,0.01,0.0008656301,
02.09.18,1,0.174440488,0.174440488,317,0.2623761861,Fists,,0.01,0.0002216517,
25.01.91,1,0.057880648,0.057880648,1748,0.2623761861,Labels only with inscriptions,,0.01,0.0012222306,
17.02.02,1,0.0820093579,0.0820093579,907,0.2623761861,Precious stones cut in facets,,0.01,0.0006341895,
02.09.15,1,0.0934831552,0.0934831552,867,0.2623761861,Open hands (palm or back),,0.01,0.0006062208,
07.15.01,1,0.05151,0.05151,308,0.2623761861,"Stones, stones for building, bricks",,0.01,0.0002153587,
25.01,1,0.0608349511,0.0608349511,52,0.2623761861,ORNAMENTAL MOTIFS,,0.01,3.63592630816433E-005,
28.05,1,0.0608349511,0.0608349511,949,0.2623761861,"INSCRIPTIONS IN CYRILLIC CHARACTERS (RUSSIAN, BULGARIAN ETC.)",,0.01,0.0006635566,
26.11.13,1,0.07115,0.07115,8210,0.2623761861,"Wavy lines or bands, zigzag lines or bands",,0.01,0.0057405683,
02.03.04,1,0.07482,0.07482,542,0.2623761861,"Women wearing folk or historical costume, queens",,0.01,0.0003789754,
26.01.24,1,0.171390315,0.171390315,9702,0.2623761861,Circles with dark surfaces or parts of surfaces,,0.01,0.0067837994,
02.01.12,1,0.087622348,0.087622348,181,0.2623761861,"Sailors, seamen, fishermen, pirates",,0.01,0.0001265582,
02.01.11,1,0.06946,0.06946,811,0.2623761861,"Butchers, chefs, waiters, pastry cooks",,0.01,0.0005670647,
02.01.17,1,0.1178052448,0.1178052448,730,0.2623761861,"Men seated, kneeling or lying down",,0.01,0.0005104281,
25.01.05,1,0.174861918,0.174861918,1624,0.2623761861,Ornamental bands and borders (except 25.1.9),,0.01,0.0011355278,
02.01.18,1,0.06768,0.06768,281,0.2623761861,Men drinking or eating,,0.01,0.0001964799,
03.07.02,1,0.0533,0.0533,606,0.2623761861,Heraldic eagles,,0.01,0.0004237253,
26.01.96,1,0.0527952623,0.0527952623,3055,0.2623761861,More than three circles juxtaposed,,0.01,0.0021361067,
28.09,1,0.053129059,0.053129059,64,0.2623761861,INSCRIPTIONS IN HEBREW CHARACTERS,,0.01,4.47498622543302E-005,
26.07.05,1,0.134586988,0.134586988,2410,0.2623761861,Circles or ellipses with one or more other quadrilaterals,,0.01,0.001685112,
01.15.09,1,0.060827224,0.060827224,2914,0.2623761861,"Luminous sources, rays, shafts of light",,0.01,0.0020375172,
03.13.07,1,0.14858272,0.14858272,196,0.2623761861,"Flies, mosquitoes",,0.01,0.0001370465,
03.01.24,1,0.062656768,0.062656768,2555,0.2623761861,Animals of Series I stylized,,0.01,0.0017864984,
27.01.12,1,0.07513,0.07513,4352,0.2623761861,Letters or numerals forming a figure in the shape of an arc of a circle,,0.01,0.0030429906,
03.04.24,1,0.1036,0.1036,1384,0.2623761861,Animals of Series IV stylized,,0.01,0.0009677158,
03.04.20,1,0.078001376,0.078001376,152,0.2623761861,Heads of pigs or of boars,,0.01,0.0001062809,
20.07.02,1,0.0923892416,0.0923892416,871,0.2623761861,"Books, magazines, newspapers",,0.01,0.0006090177,
01.17.11,1,0.401678052,0.401678052,359,0.2623761861,Isolated countries,,0.01,0.0002510188,
02.01.03,1,0.1178052448,0.1178052448,322,0.2623761861,"Religious figures, men wearing a robe or a toga",,0.01,0.0002251477,
25.01.18,1,0.057880648,0.057880648,323,0.2623761861,Labels in the form of bands or rings,,0.01,0.000225847,
04.02.11,1,0.0906796093,0.0906796093,154,0.2623761861,"Sirens, naiads",,0.01,0.0001076794,
25.07.03,1,0.07037,0.07037,2125,0.2623761861,Surfaces or backgrounds covered with squares or rectangles (except A 25.7.4),,0.01,0.0014858353,
27.99.20,1,0.05339,0.05339,4641,0.2623761861,Letter “T”,,0.01,0.0032450642,
04.03.09,1,0.2804735,0.2804735,223,0.2623761861,Unicorns,,0.01,0.0001559253,
01.01.02,1,0.0878,0.0878,7465,0.2623761861,One star,,0.01,0.0052196519,
01.01.03,1,0.1016315864,0.1016315864,980,0.2623761861,Two stars,,0.01,0.0006852323,
04.03.01,1,0.0923892416,0.0923892416,456,0.2623761861,"Winged lions, griffons",,0.01,0.0003188428,
04.03.03,1,0.0940238806,0.0940238806,681,0.2623761861,Dragons,,0.01,0.0004761665,
27.99.14,1,0.056204964,0.056204964,2390,0.2623761861,Letter “N”,,0.01,0.0016711277,
26.99.07,1,0.05763,0.05763,309,0.2623761861,Ellipses containing one or more circles (precise the content),,0.01,0.0002160579,
24.07.13,1,0.0923892416,0.0923892416,165,0.2623761861,Flags of which the part farthest from the staff is rounded or tapers to a point or swallow tail,,0.01,0.0001153707,
27.99.10,1,0.0565,0.0565,1442,0.2623761861,Letter “J”,,0.01,0.0010082703,
26.99.03,1,0.05763,0.05763,15240,0.2623761861,One ellipse,,0.01,0.0106560609,
27.99.12,1,0.056204964,0.056204964,3032,0.2623761861,Letter “L”,,0.01,0.0021200247,
05.11.15,1,0.0878,0.0878,234,0.2623761861,"Cones, fir cones, hop cones",,0.01,0.0001636167,
03.09.04,1,0.062656768,0.062656768,411,0.2623761861,Dolphins,,0.01,0.000287378,
02.03.23,1,0.06205,0.06205,855,0.2623761861,Women stylized,,0.01,0.0005978302,
05.01.02,1,0.0529223517,0.0529223517,115,0.2623761861,Trees or bushes of oblong shape (poplars),,0.01,8.04099087382497E-005,
05.01.03,1,0.06509,0.06509,875,0.2623761861,Trees or bushes of some other shape,,0.01,0.0006118145,
18.03.09,1,0.1027854743,0.1027854743,350,0.2623761861,Other sailing boats,,0.01,0.0002447258,
25.03.99,1,0.087622348,0.087622348,1662,0.2623761861,Elongated surfaces with dark surfaces,,0.01,0.001162098,
26.01,1,0.0608349511,0.0608349511,146,0.2623761861,CIRCLES,,0.01,0.0001020856,
03.13.08,1,0.0535157734,0.0535157734,169,0.2623761861,"Spiders, spider webs",,0.01,0.0001181676,
01.01.16,1,0.062656768,0.062656768,152,0.2623761861,Stars with points ending in spheres,,0.01,0.0001062809,
01.11.08,1,0.401678052,0.401678052,1409,0.2623761861,"Stars grouped in circles, ovals or other geometrical figures",,0.01,0.0009851962,
27.99.07,1,0.1193,0.1193,4461,0.2623761861,Letter “G”,,0.01,0.0031192052,
24.07.01,1,0.0923892416,0.0923892416,2253,0.2623761861,One flag,,0.01,0.001575335,
24.07.05,1,0.0923892416,0.0923892416,134,0.2623761861,Flags in clusters,,0.01,0.000093695,
23.05.05,1,0.062656768,0.062656768,638,0.2623761861,Helmets being parts of armour,,0.01,0.0004461002,
26.01.21,1,0.05521,0.05521,544,0.2623761861,Circles containing inscriptions arranged in circular form,,0.01,0.0003803738,
26.01.22,1,0.0769,0.0769,2343,0.2623761861,Circles containing inscriptions arranged in some other form,,0.01,0.0016382645,
27.99.09,1,0.0553,0.0553,3499,0.2623761861,Letter “I”,,0.01,0.0024465589,
18.05.01,1,0.0805,0.0805,899,0.2623761861,"Aeroplanes, helicopters",,0.01,0.0006285957,
02.05.02,1,0.134586988,0.134586988,885,0.2623761861,Boys,,0.01,0.0006188067,
13.01.05,1,0.0934831552,0.0934831552,188,0.2623761861,"Flambeaux, torches (except 13.1.8)",,0.01,0.0001314527,
05.13.07,1,0.062656768,0.062656768,508,0.2623761861,"Garlands, bands, borders or frames made of plants (except 5.13.6)",,0.01,0.000355202,
03.11.01,1,0.171390315,0.171390315,417,0.2623761861,Serpents,,0.01,0.0002915733,
24.17.21,1,0.0538168656,0.0538168656,335,0.2623761861,Yin and yang symbol,,0.01,0.0002342376,
05.03.08,1,0.07115,0.07115,42,0.2623761861,Wisteria leaves or acacia leaves,,0.01,2.93670971044042E-005,
24.17.25,1,0.07458,0.07458,4145,0.2623761861,"Other signs, notations or symbols, º (temp), #, bar codes",,0.01,0.0028982528,
05.03.02,1,0.125945945,0.125945945,229,0.2623761861,Oak leaves,,0.01,0.0001601206,
05.03.04,1,0.0878,0.0878,659,0.2623761861,"Vine leaves (except 5.3.19), plane leaves, maple leaves",,0.01,0.0004607837,
03.07.03,1,0.0695131055,0.0695131055,953,0.2623761861,"Cocks, hens, chickens",,0.01,0.0006663534,
05.03.06,1,0.062656768,0.062656768,764,0.2623761861,"Trefoils, and trefoils represented as symbols or appearing on playing cards.",,0.01,0.0005342015,
03.07.01,1,0.07384,0.07384,1474,0.2623761861,"Eagles, falcons, vultures, condors, hawks",,0.01,0.0010306453,
,,,,,,,,0,0,
MSN,,,,,,,,0,0,
03.13.01,17,0.0167745754,0.09122,1687,0.0334969854,Butterflies,1,0.17,0.0011795784,
02.09.01,17,0.0030467059,0.009103,6317,0.0334969854,Hearts,,0.17,0.0044169512,
05.03.13,14,0.0069271429,0.04917,8293,0.0334969854,Stylized leaves,,0.14,0.0057986032,
05.03.15,12,0.0032883333,0.01146,3833,0.0334969854,Two to four leaves,,0.12,0.0026800972,
03.13.24,9,0.0116416063,0.0670634569,1371,0.0334969854,Insects or spiders stylized,1,0.09,0.000958626,
01.13.01,6,0.0018866667,0.002428,2989,0.0334969854,"Armillary spheres, planetaria, astronomic orbits, atomic models, molecular models",,0.06,0.0020899584,
29.01.03,6,0.011723012,0.04917,16199,0.0334969854,Green,,0.06,0.0113266097,
05.05.21,6,0.0030303333,0.004798,7200,0.0334969854,One flower,,0.06,0.0050343595,
05.05.20,6,0.0030303333,0.004798,7099,0.0334969854,Stylized flowers,,0.06,0.0049637386,
27.05.07,6,0.002589,0.003774,6854,0.0334969854,Letters surmounted by a sign of disproportionate size,,0.06,0.0047924306,
05.03.11,5,0.0022996,0.005382,3353,0.0334969854,Other leaves,,0.05,0.0023444733,
27.05.21,5,0.0025192,0.005844,29138,0.0334969854,One letter,,0.05,0.0203737732,
27.03.02,5,0.005145,0.009103,4114,0.0334969854,Letters or numerals representing a human being or a part of the human body,,0.05,0.0028765771,
25.07.06,5,0.0040202,0.007302,2236,0.0334969854,Surfaces or backgrounds covered with circles or ellipses,,0.05,0.0015634483,
29.01.01,4,0.004915268,0.013050072,28169,0.0334969854,"Red, pink, orange",,0.04,0.0196962323,
29.01.04,4,0.01566825,0.04917,30911,0.0334969854,Blue,,0.04,0.0216134843,
26.01.96,3,0.001727,0.002182,3055,0.0334969854,More than three circles juxtaposed,,0.03,0.0021361067,
25.05.94,3,0.0180953333,0.04917,13194,0.0334969854,"Backgrounds, in words or numerals, divided into two, vertically",,0.03,0.0092254638,
03.07.16,2,0.0025615,0.003608,3145,0.0334969854,Birds in flight or with outspread wings,,0.02,0.0021990362,
27.99.22,2,0.0013,0.001302,3084,0.0334969854,Letter “V”,,0.02,0.002156384,
05.03.20,2,0.005158,0.007286,1393,0.0334969854,"Other branches with leaves, with or without fruit",,0.02,0.0009740087,
05.05.19,2,0.004286,0.004798,2477,0.0334969854,"Other flowers, blossoms; flowers or blossoms of trees (cherry trees, peach trees, apple trees) and of bushes; flowers of protea and strelitzia, petals",,0.02,0.0017319595,
26.13.25,2,0.007336536,0.013050072,5182,0.0334969854,"Other geometrical figures, indefinable designs",,0.02,0.0036233404,
26.11.01,2,0.001954,0.002253,16823,0.0334969854,One line or one band,,0.02,0.0117629208,
27.03.15,2,0.0029285,0.00303,10380,0.0334969854,Letters or numerals representing a figurative element,,0.02,0.0072578683,
26.11.12,2,0.002098,0.002253,14794,0.0334969854,Curved lines or bands (except A 26.11.13),,0.02,0.0103442103,
03.07.24,2,0.002597,0.003608,3535,0.0334969854,Birds stylized,,0.02,0.0024717307,
01.15.21,2,0.0045625,0.007302,3665,0.0334969854,"Bubbles, frothy masses, speech bubbles",,0.02,0.0025626288,
27.05.01,2,0.005772,0.009695,76491,0.0334969854,Letters presenting a special form of writing,,0.02,0.0534837768,
24.17.25,2,0.003753,0.005313,4145,0.0334969854,"Other signs, notations or symbols, º (temp), #, bar codes",,0.02,0.0028982528,
18.02.09,1,0.002406,0.002406,31,0.0334969854,"Stirrups, spurs",,0.01,2.16757145294412E-005,
27.05.12,1,0.00303,0.00303,8504,0.0334969854,"Letters crossed or barred by letters, numerals or a figurative element",,0.01,0.0059461379,
09.09.25,1,0.00201,0.00201,446,0.0334969854,Other footwear,,0.01,0.0003118506,
03.07.17,1,0.001538,0.001538,2132,0.0334969854,"Wings, stylized or not",,0.01,0.0014907298,
05.03.16,1,0.04917,0.04917,835,0.0334969854,,,0.01,0.0005838459,
05.03.14,1,0.00303,0.00303,4980,0.0334969854,One leaf,,0.01,0.0034820987,
26.13.01,1,0.001602,0.001602,1069,0.0334969854,"Stains, spots, blots, strokes of the brush",,0.01,0.0007474625,
26.02.01,1,0.002253,0.002253,929,0.0334969854,Segments of circles or ellipses (except 26.2.7),,0.01,0.0006495722,
27.99.23,1,0.002497,0.002497,2427,0.0334969854,Letter “W”,,0.01,0.0016969987,
03.07.19,1,0.002332,0.002332,557,0.0334969854,"Parts of birds, feathers, footprints, skeletons of birds",,0.01,0.0003894636,
05.07.10,1,0.007302,0.007302,942,0.0334969854,Grapes (single specimens or bunches),,0.01,0.000658662,
24.17.07,1,0.001441,0.001441,2576,0.0334969854,Mathematical signs combined with figures or letters,,0.01,0.001801182,
05.05.16,1,0.002497,0.002497,488,0.0334969854,Lotus flowers,,0.01,0.0003412177,
03.04.11,1,0.002896,0.002896,767,0.0334969854,"Goats, sheep, moufflons, chamois",,0.01,0.0005362991,
03.04.12,1,0.001347,0.001347,237,0.0334969854,"Heads of animals of Series IV, without horns (except 3.4.20)",,0.01,0.0001657143,
18.03.21,1,0.003508,0.003508,545,0.0334969854,"Sails, portholes, oars",,0.01,0.000381073,
26.11.97,1,0.003885,0.003885,4507,0.0334969854,Curved lines in the form of a crescent moon,,0.01,0.0031513692,
19.07.26,1,0.001726,0.001726,75,0.0334969854,"Feeding bottles, teats",,0.01,5.24412448292933E-005,
26.11.99,1,0.003885,0.003885,5693,0.0334969854,Three lines,,0.01,0.0039806401,
02.01.94,1,0.001602,0.001602,927,0.0334969854,Stylized men formed by straight and thin lines,,0.01,0.0006481738,
02.01.95,1,0.003361,0.003361,2661,0.0334969854,Stylized men formed by curved lines,,0.01,0.0018606154,
03.04.07,1,0.001347,0.001347,714,0.0334969854,"Deer, stags, elk, reindeer, fawns, antelopes",,0.01,0.0004992407,
25.05.99,1,0.001626,0.001626,14827,0.0334969854,"Backgrounds, in words or numerals, divided into two, three or four",,0.01,0.0103672845,
29.01.08,1,0.002434,0.002434,17277,0.0334969854,Black,,0.01,0.0120803652,
09.01.10,1,0.001304,0.001304,807,0.0334969854,"Ribbons, bows",,0.01,0.0005642678,
03.06.03,1,0.001595,0.001595,749,0.0334969854,"Paws, feet, pawprints, footprints",,0.01,0.0005237132,
20.05.25,1,0.001586,0.001586,1313,0.0334969854,"Paper in rolls, wallpaper, other papers and documents, pile of paper, tickets, calendars",,0.01,0.0009180714,
29.01.05,1,0.002434,0.002434,2703,0.0334969854,Violet,,0.01,0.0018899825,
02.01.08,1,0.001298,0.001298,2166,0.0334969854,"Acrobats, athletes, dancers, jugglers, nude men, men practising sports, men on bicycle, on motorcycle etc. (except 2.1.2, 2.1.12, 2.1.14, 2.1.20 and 2.1.21)",,0.01,0.0015145032,
26.11.06,1,0.002253,0.002253,10867,0.0334969854,"Thick lines, bands",,0.01,0.0075983868,
26.11.07,1,0.003841,0.003841,3748,0.0334969854,Vertical lines or bands,,0.01,0.0026206638,
26.11.02,1,0.003841,0.003841,10785,0.0334969854,Two lines or bands,,0.01,0.007541051,
16.03.13,1,0.002827,0.002827,303,0.0334969854,"Spectacles, spectacle frames",,0.01,0.0002118626,
02.01.24,1,0.001602,0.001602,1966,0.0334969854,Several men,,0.01,0.0013746598,
02.01.23,1,0.001298,0.001298,4945,0.0334969854,Other stylized men,,0.01,0.0034576261,
20.01.03,1,0.001602,0.001602,394,0.0334969854,"Pencils, pens, pen nibs, fountain pens, felt-tip pens",,0.01,0.0002754913,
27.03.11,1,0.001301,0.001301,3019,0.0334969854,Letters or numerals representing a plant,,0.01,0.0021109349,
26.03.01,1,0.005158,0.005158,6715,0.0334969854,One triangle,,0.01,0.0046952395,
01.15.15,1,0.00835,0.00835,6098,0.0334969854,Drops,,0.01,0.0042638228,
29.01.96,1,0.002682,0.002682,11795,0.0334969854,Grey,,0.01,0.0082472598,
26.11.13,1,0.001655,0.001655,8210,0.0334969854,"Wavy lines or bands, zigzag lines or bands",,0.01,0.0057405683,
02.01.11,1,0.001382,0.001382,811,0.0334969854,"Butchers, chefs, waiters, pastry cooks",,0.01,0.0005670647,
27.01.13,1,0.002028,0.002028,788,0.0334969854,Letters or numerals forming a figure in the shape of a band with 1 or more wavy or zigzag sides,,0.01,0.0005509827,
03.04.24,1,0.002896,0.002896,1384,0.0334969854,Animals of Series IV stylized,,0.01,0.0009677158,
26.99.06,1,0.002434,0.002434,1438,0.0334969854,"Several ellipses, juxtaposed, tangential or intersecting",,0.01,0.0010054735,
14.07.20,1,0.001602,0.001602,196,0.0334969854,Scissors (except A 14.7.21),,0.01,0.0001370465,
03.07.22,1,0.001515,0.001515,218,0.0334969854,Hummingbirds,,0.01,0.0001524292,
29.01.02,1,0.002182,0.002182,9269,0.0334969854,"Yellow, gold",,0.01,0.0064810386,
01.17.01,1,0.005618,0.005618,309,0.0334969854,Planispheres,,0.01,0.0002160579,
24.07.13,1,0.003508,0.003508,165,0.0334969854,Flags of which the part farthest from the staff is rounded or tapers to a point or swallow tail,,0.01,0.0001153707,
26.15.25,1,0.005864,0.005864,1123,0.0334969854,Other geometrical solids,,0.01,0.0007852202,
25.03.25,1,0.01146,0.01146,1391,0.0334969854,Other elongated surfaces,,0.01,0.0009726103,
24.15.05,1,0.002332,0.002332,233,0.0334969854,Arrows with barbs,,0.01,0.0001629175,
24.15.01,1,0.002332,0.002332,5839,0.0334969854,One arrow,,0.01,0.0040827257,
27.99.06,1,0.005844,0.005844,3470,0.0334969854,Letter “F”,,0.01,0.0024262816,
24.07.01,1,0.003508,0.003508,2253,0.0334969854,One flag,,0.01,0.001575335,
27.99.04,1,0.001655,0.001655,4028,0.0334969854,Letter “D”,,0.01,0.0028164445,
01.15.05,1,0.001538,0.001538,2531,0.0334969854,Flames,,0.01,0.0017697172,
26.01.24,1,0.001357,0.001357,9702,0.0334969854,Circles with dark surfaces or parts of surfaces,,0.01,0.0067837994,
03.07.06,1,0.003608,0.003608,879,0.0334969854,"Ducks, geese, swans",,0.01,0.0006146114,
,,,,,,,,0,0,
Timberland,,,,,,,,0,0,
05.01.05,15,0.0673703443,0.433401326,3236,0.1584896122,One tree or one bush,1,0.15,0.0022626649,
26.01.03,14,0.1130951159,0.433401326,30880,0.1584896122,One circle,1,0.14,0.0215918085,
05.01.16,8,0.104445454,0.433401326,2104,0.1584896122,Trees or bushes in stylized form,1,0.08,0.0014711517,
05.03.13,5,0.000151068,0.0001914,8293,0.1584896122,Stylized leaves,,0.05,0.0057986032,
24.09.01,5,0.000221004,0.0003986,1858,0.1584896122,Crowns closed at the top (by cap of estate or chapeau),,0.05,0.0012991444,
27.05.21,5,0.000125418,0.000193,29138,0.1584896122,One letter,,0.05,0.0203737732,
03.09.24,4,0.0003009875,0.0008607,1715,0.1584896122,Animals of division 3.9 stylized,,0.04,0.0011991565,
27.05.12,4,0.0001053475,0.0001268,8504,0.1584896122,"Letters crossed or barred by letters, numerals or a figurative element",,0.04,0.0059461379,
05.01.04,4,0.295174214,0.433401326,99,0.1584896122,Trees or bushes without leaves,1,0.04,6.92224431746671E-005,
03.01.02,4,0.0002256825,0.0005608,1435,0.1584896122,Heraldic lions,,0.04,0.0010033758,
26.01.24,4,0.0002067,0.0003158,9702,0.1584896122,Circles with dark surfaces or parts of surfaces,,0.04,0.0067837994,
24.15.13,3,0.0001550933,0.0002003,3643,0.1584896122,"Arrows forming a circle, an arc of a circle or a ring",,0.03,0.0025472461,
05.03.14,3,0.0001707667,0.0001914,4980,0.1584896122,One leaf,,0.03,0.0034820987,
24.09.13,3,0.0001862067,0.0003175,890,0.1584896122,Crowns surmounted with a cross.,,0.03,0.0006223028,
24.09.16,3,0.0002684733,0.0003986,1705,0.1584896122,Crowns accompanied by another inscription,,0.03,0.0011921643,
18.03.23,3,0.0001177667,0.0001881,664,0.1584896122,Fanciful or stylized boats,,0.03,0.0004642798,
02.01.95,3,0.0001005067,0.0001291,2661,0.1584896122,Stylized men formed by curved lines,,0.03,0.0018606154,
01.15.11,3,0.0002056233,0.0002873,2522,0.1584896122,"Clouds, fog, vapor, smoke",,0.03,0.0017634243,
25.01.06,3,0.00026418,0.0005608,5762,0.1584896122,"Banderoles, cartouches",,0.03,0.004028886,
01.03.02,3,0.0002608333,0.0004415,3351,0.1584896122,"Other representations of the sun, suns stylized",,0.03,0.0023430748,
03.07.19,3,9.26466666667E-005,0.000099,557,0.1584896122,"Parts of birds, feathers, footprints, skeletons of birds",,0.03,0.0003894636,
05.01.15,3,0.0002349867,0.0004619,132,0.1584896122,Trees and bushes in blossom,,0.03,9.22965908995561E-005,
03.07.25,3,0.0003477667,0.0004547,363,0.1584896122,Birds in costume,,0.03,0.0002538156,
26.99.03,3,7.97466666667E-005,0.00008591,15240,0.1584896122,One ellipse,,0.03,0.0106560609,
18.03.01,3,0.0002195,0.0003351,171,0.1584896122,"Rowing boats, canoes, gondolas, dinghies, kayaks",,0.03,0.000119566,
24.15.01,3,0.00015639,0.0002003,5839,0.1584896122,One arrow,,0.03,0.0040827257,
18.05.01,3,0.00011219,0.0001291,899,0.1584896122,"Aeroplanes, helicopters",,0.03,0.0006285957,
11.03.04,3,0.00021489,0.0003351,971,0.1584896122,"Cups, cups with saucers",,0.03,0.0006789393,
02.05.20,2,0.00009841,0.000099,38,0.1584896122,Children with musical instruments,,0.02,2.65702307135086E-005,
18.01.21,2,0.00010263,0.0001284,849,0.1584896122,"Tyres, tyre prints, snow chains, axles with or without wheels, steering wheels, radiators,",,0.02,0.0005936349,
24.01.99,2,0.0001498,0.0001518,1148,0.1584896122,,,0.02,0.0008027007,
01.05.01,2,0.0001088,0.0001158,2852,0.1584896122,Terrestrial globes,,0.02,0.0019941657,
24.03.07,2,0.00013125,0.0001578,7303,0.1584896122,"Seals or stamps, circular",,0.02,0.0051063788,
27.03.03,2,0.00011401,0.0001469,1891,0.1584896122,Letters or numerals representing an animal or a part of an animal's body,,0.02,0.0013222186,
26.11.99,2,0.0002186,0.0003142,5693,0.1584896122,Three lines,,0.02,0.0039806401,
02.03.16,2,0.000117375,0.0001431,1154,0.1584896122,"Women in profile, women's silhouettes, women’s shadow",,0.02,0.000806896,
26.11.02,2,0.0001261,0.0001515,10785,0.1584896122,Two lines or bands,,0.02,0.007541051,
26.11.08,2,0.0002186,0.0003142,9376,0.1584896122,Horizontal lines or bands,,0.02,0.0065558548,
03.09.10,2,0.0001258,0.0001469,1495,0.1584896122,Other fish,,0.02,0.0010453288,
26.11.13,2,0.0001261,0.0001515,8210,0.1584896122,"Wavy lines or bands, zigzag lines or bands",,0.02,0.0057405683,
26.01.99,2,0.00011185,0.000123,3151,0.1584896122,Circles containing one or more lines or bands (specify the content),,0.02,0.0022032315,
02.01.16,2,0.00010962,0.0001353,2887,0.1584896122,Shadows or silhouettes of men,,0.02,0.0020186383,
01.03.01,2,0.0002256,0.0003158,1580,0.1584896122,Sun rising or setting,,0.02,0.0011047622,
